Date,Open,High,Low,Close,Volume
14-Sep-11,266.03,268.21,262.65,265.77,-
13-Sep-11,265.73,266.67,261.44,264.50,-
12-Sep-11,258.72,265.73,258.49,264.79,-
9-Sep-11,265.43,267.06,260.33,262.16,-
8-Sep-11,266.63,269.28,265.68,267.21,-
7-Sep-11,264.96,267.70,263.44,266.75,-
6-Sep-11,255.14,261.12,254.99,260.83,-
2-Sep-11,261.97,263.70,260.10,262.16,-
1-Sep-11,270.10,271.64,265.34,265.98,-
31-Aug-11,272.10,272.88,267.73,270.21,-
30-Aug-11,268.83,271.22,265.14,270.08,-
29-Aug-11,267.01,269.46,266.51,269.27,-
26-Aug-11,259.74,264.96,256.31,263.17,-
25-Aug-11,264.92,268.37,258.89,259.76,-
24-Aug-11,259.41,264.74,258.36,261.38,-
23-Aug-11,251.50,260.44,249.28,259.15,-
22-Aug-11,251.75,253.25,247.02,248.84,-
19-Aug-11,249.42,257.18,245.18,245.21,-
18-Aug-11,261.47,262.18,249.99,252.19,-
17-Aug-11,269.74,271.57,265.12,266.31,-
16-Aug-11,275.94,275.94,264.88,269.23,-
15-Aug-11,276.44,282.21,272.75,278.34,-
12-Aug-11,284.47,284.96,279.92,281.60,-
11-Aug-11,276.63,283.97,273.93,280.78,-
10-Aug-11,280.41,281.78,273.59,274.23,-
9-Aug-11,280.22,287.02,270.23,286.42,-
8-Aug-11,281.21,284.22,271.90,272.74,-
5-Aug-11,290.98,294.70,280.72,289.23,-
4-Aug-11,296.95,299.13,288.45,288.47,-
3-Aug-11,296.74,301.20,291.52,300.28,-
2-Aug-11,302.70,299.11,291.52,296.77,-
1-Aug-11,305.30,307.44,299.29,303.08,-
29-Jul-11,301.81,307.17,301.54,301.54,-
28-Jul-11,302.29,307.68,301.20,305.16,-
27-Jul-11,308.28,310.16,302.07,303.31,-
26-Jul-11,308.72,313.44,308.30,310.95,-
25-Jul-11,306.37,312.39,306.19,309.18,-
22-Jul-11,302.39,309.44,301.83,308.81,-
21-Jul-11,296.72,303.73,296.71,303.19,-
20-Jul-11,300.79,301.11,297.38,297.38,-
19-Jul-11,297.77,302.04,297.47,300.97,-
18-Jul-11,295.95,300.72,295.70,297.17,-
15-Jul-11,298.45,299.82,293.79,298.51,-
14-Jul-11,269.29,270.73,263.10,264.21,-
13-Jul-11,268.23,271.73,267.97,268.86,-
12-Jul-11,263.82,269.44,262.74,266.74,-
11-Jul-11,263.83,267.72,262.49,263.38,-
8-Jul-11,266.21,268.56,263.37,265.73,-
7-Jul-11,270.23,275.06,267.67,273.03,-
6-Jul-11,266.48,268.99,266.25,267.41,-
5-Jul-11,262.39,267.43,262.39,265.95,-
1-Jul-11,253.12,260.33,252.94,260.25,-
30-Jun-11,250.74,253.08,250.50,252.94,-
29-Jun-11,248.02,249.87,245.94,248.54,-
28-Jun-11,241.77,247.86,241.77,246.58,-
27-Jun-11,236.80,244.00,236.60,241.20,-
24-Jun-11,240.10,240.13,236.27,237.20,-
23-Jun-11,240.82,241.19,236.63,239.87,-
22-Jun-11,245.48,245.93,243.12,243.26,-
21-Jun-11,243.35,246.72,242.12,246.25,-
20-Jun-11,242.26,242.87,239.38,242.05,-
17-Jun-11,252.84,253.09,242.16,242.27,-
16-Jun-11,251.15,253.81,248.09,249.93,-
15-Jun-11,252.26,253.92,250.05,251.22,-
14-Jun-11,253.82,256.78,253.24,253.93,-
13-Jun-11,254.74,254.84,250.83,252.11,-
10-Jun-11,256.78,258.09,254.39,254.50,-
9-Jun-11,259.74,259.74,257.56,258.11,-
8-Jun-11,258.01,260.36,257.63,259.33,-
7-Jun-11,261.18,262.05,259.24,259.26,-
6-Jun-11,262.66,263.15,259.37,260.27,-
3-Jun-11,260.74,263.54,260.49,261.28,-
2-Jun-11,263.52,264.88,260.98,263.77,-
1-Jun-11,263.76,266.33,262.39,262.54,-
31-May-11,262.24,264.26,261.49,264.25,-
27-May-11,258.98,260.63,257.89,260.19,-
26-May-11,258.59,260.80,257.24,258.81,-
25-May-11,258.41,261.12,258.37,259.58,-
24-May-11,259.92,261.72,258.82,258.87,-
23-May-11,258.04,259.74,256.44,258.94,-
20-May-11,265.63,265.73,261.30,261.75,-
19-May-11,266.10,268.00,264.60,265.36,-
18-May-11,264.51,264.90,262.59,264.64,-
17-May-11,257.46,265.34,257.26,264.96,-
16-May-11,262.89,263.37,257.94,258.95,-
13-May-11,267.04,267.69,264.26,264.51,-
12-May-11,267.35,268.20,265.19,267.26,-
11-May-11,269.80,271.50,266.58,267.46,-
10-May-11,269.73,271.94,268.50,271.06,-
9-May-11,267.23,268.98,265.28,268.57,-
6-May-11,268.81,270.46,267.32,267.38,-
5-May-11,266.66,269.44,265.48,266.87,-
4-May-11,267.32,269.23,266.24,267.63,-
3-May-11,268.30,270.73,264.55,266.68,-
2-May-11,272.58,272.59,268.29,269.01,-
29-Apr-11,269.73,271.78,268.99,271.78,-
28-Apr-11,268.76,269.35,266.77,268.72,-
27-Apr-11,268.73,268.79,266.91,268.61,-
26-Apr-11,263.00,268.45,262.34,266.14,-
25-Apr-11,262.36,263.24,260.74,262.26,-
21-Apr-11,263.48,263.88,260.93,262.29,-
20-Apr-11,262.69,263.15,260.43,262.60,-
19-Apr-11,264.71,265.17,260.19,260.50,-
18-Apr-11,262.95,263.57,259.24,263.16,-
15-Apr-11,272.37,272.60,264.76,265.08,-
14-Apr-11,287.31,289.44,285.76,288.97,-
13-Apr-11,287.47,288.51,285.59,287.85,-
12-Apr-11,287.21,288.17,283.74,285.02,-
11-Apr-11,287.81,288.76,286.21,288.40,-
8-Apr-11,292.15,292.15,288.74,288.79,-
7-Apr-11,287.58,290.03,286.81,289.71,-
6-Apr-11,285.80,287.29,283.72,286.80,-
5-Apr-11,290.25,290.45,282.56,284.26,-
4-Apr-11,296.20,297.07,291.26,293.55,-
1-Apr-11,294.09,297.30,294.09,295.60,-
31-Mar-11,291.21,293.79,290.58,293.09,-
30-Mar-11,291.90,292.46,290.00,290.63,-
29-Mar-11,287.71,290.65,286.22,290.57,-
28-Mar-11,290.74,292.20,287.07,287.39,-
25-Mar-11,293.15,293.16,289.33,289.58,-
24-Mar-11,292.42,293.90,289.11,293.15,-
23-Mar-11,287.31,290.93,285.71,290.79,-
22-Mar-11,288.35,289.33,285.97,288.37,-
21-Mar-11,284.82,289.61,284.23,287.96,-
18-Mar-11,282.04,283.71,279.59,280.25,-
17-Mar-11,281.96,284.22,279.99,280.40,-
16-Mar-11,283.72,284.61,275.36,278.27,-
15-Mar-11,278.47,285.21,277.47,284.50,-
14-Mar-11,286.11,288.86,283.73,284.71,-
11-Mar-11,288.82,289.71,286.38,288.07,-
10-Mar-11,292.43,293.02,289.44,289.86,-
9-Mar-11,295.20,296.96,292.58,295.59,-
8-Mar-11,296.17,298.69,294.80,295.86,-
7-Mar-11,299.97,301.54,293.21,295.53,-
4-Mar-11,303.86,304.19,299.80,300.01,-
3-Mar-11,302.89,305.44,302.20,304.48,-
2-Mar-11,299.60,302.70,297.30,300.09,-
1-Mar-11,308.58,309.30,299.35,300.08,-
28-Feb-11,304.70,307.94,303.70,306.39,-
25-Feb-11,305.62,307.05,304.45,304.71,-
24-Feb-11,305.39,306.24,300.37,304.11,-
23-Feb-11,304.86,307.04,301.70,305.35,-
22-Feb-11,309.70,312.15,303.58,304.80,-
18-Feb-11,312.69,315.27,311.78,314.72,-
17-Feb-11,310.31,313.31,309.83,312.32,-
16-Feb-11,312.50,312.94,310.74,311.80,-
15-Feb-11,313.35,314.73,311.24,311.76,-
14-Feb-11,311.36,314.50,309.71,313.76,-
11-Feb-11,306.59,312.19,306.19,311.94,-
10-Feb-11,306.64,308.44,305.47,307.91,-
9-Feb-11,308.13,309.42,305.86,307.94,-
8-Feb-11,307.16,309.50,306.95,308.88,-
7-Feb-11,304.78,308.89,304.30,306.84,-
4-Feb-11,304.77,305.42,303.00,305.18,-
3-Feb-11,304.44,305.42,302.76,304.77,-
2-Feb-11,305.19,306.86,303.46,305.69,-
1-Feb-11,301.94,306.37,301.25,305.21,-
31-Jan-11,301.50,301.93,297.48,299.88,-
28-Jan-11,309.23,309.87,299.58,300.19,-
27-Jan-11,308.64,309.54,306.32,308.09,-
26-Jan-11,309.85,310.93,307.33,307.94,-
25-Jan-11,303.80,310.03,302.96,309.65,-
24-Jan-11,303.48,305.94,300.31,305.23,-
21-Jan-11,319.47,320.54,305.37,305.61,-
20-Jan-11,315.79,316.72,311.33,313.07,-
19-Jan-11,320.74,321.16,314.52,315.56,-
18-Jan-11,312.72,320.67,312.32,319.50,-
14-Jan-11,308.39,311.82,308.23,311.78,-
13-Jan-11,308.18,309.53,306.77,308.04,-
12-Jan-11,309.37,309.37,307.08,308.13,-
11-Jan-11,308.55,309.09,306.94,307.70,-
10-Jan-11,307.09,307.39,303.98,306.80,-
7-Jan-11,307.65,308.82,304.76,307.91,-
6-Jan-11,305.03,308.91,304.72,306.44,-
5-Jan-11,299.73,304.86,299.72,304.23,-
4-Jan-11,302.51,302.79,299.76,300.76,-
3-Jan-11,297.94,302.49,297.94,301.87,-
31-Dec-10,298.07,298.91,295.72,296.69,-
30-Dec-10,298.70,300.37,298.40,299.13,-
29-Dec-10,300.70,300.90,299.16,300.20,-
28-Dec-10,300.72,301.63,298.71,299.16,-
27-Dec-10,301.07,301.59,299.45,300.89,-
23-Dec-10,302.37,302.70,300.71,301.81,-
22-Dec-10,301.70,303.20,301.34,302.44,-
21-Dec-10,298.99,302.06,298.51,301.23,-
20-Dec-10,297.03,298.64,294.03,297.23,-
17-Dec-10,295.20,295.98,293.54,295.10,-
16-Dec-10,296.13,296.59,293.74,295.56,-
15-Dec-10,296.80,297.93,294.28,294.85,-
14-Dec-10,298.25,298.85,295.94,297.16,-
13-Dec-10,298.26,301.20,296.75,297.01,-
10-Dec-10,296.27,296.70,294.85,295.81,-
9-Dec-10,296.64,297.49,294.21,295.45,-
8-Dec-10,295.69,295.96,291.55,294.97,-
7-Dec-10,295.34,296.20,292.71,293.28,-
6-Dec-10,289.99,290.71,288.02,288.89,-
3-Dec-10,284.44,287.95,283.72,286.21,-
2-Dec-10,284.05,286.38,282.39,285.62,-
1-Dec-10,281.22,285.50,280.92,281.89,-
30-Nov-10,286.87,286.87,276.38,277.58,-
29-Nov-10,294.29,294.61,289.69,290.76,-
26-Nov-10,294.93,296.19,293.21,294.70,-
24-Nov-10,293.36,298.00,293.23,297.19,-
23-Nov-10,293.21,294.21,288.81,291.21,-
